SYS_ID,BRAND,YY,SEASON,YYSEASON,STYLE_NO,STYLE_PO_NO,DEGREE,ITEM,SELLINGPRICE,MFGCOST,MARKUP,PURCHASEPRICE
FNF,X,25,3,25S,DWWJ74053,DWWJ74053K0001,K0001,WJ,159000,30790,5,30790
FNF,ST,25,1,25S,TXTR10351,TXTR10351K0001,K0001,TR,159000,45060,3,45060
FNF,ST,25,1,25S,TWPT15151,TWPT15151K0001,K0001,PT,129000,27900,4,27900
FNF,M,25,3,25S,3ASMV0753,3ASMV0753C0001,C0001,SM,109000,19810,5,19690
FNF,M,25,3,25S,3ASMV0753,3ASMV0753C0002,C0002,SM,109000,19810,5,19690
FNF,M,25,3,25S,3ASPB0453,3ASPB0453C0002,C0002,SP,99000,18210,5,18090
FNF,I,25,1,25S,7FS2V2151,7FS2V2151K0001,K0001,S2,139000,26080,5,25960
FNF,I,25,1,25S,7FS1V2151,7FS1V2151K0001,K0001,S1,139000,28470,4,28060
FNF,X,25,1,25S,DMWJ31051,DMWJ31051C0002,C0002,WJ,219000,51940,4,51940
FNF,X,25,1,25S,DMWJ3G051,DMWJ3G051C0002,C0002,WJ,259000,54440,4,54440
FNF,X,25,3,25S,DMTP71053,DMTP71053K0001,K0001,TP,129000,22210,5,22210
FNF,X,25,3,25S,DMTP71053,DMTP71053C0001,C0001,TP,129000,21980,5,21980
FNF,X,25,3,25S,DWSK91053,DWSK91053K0002,K0002,SK,119000,17070,6,17070
FNF,X,25,3,25S,DWSK93053,DWSK93053K0002,K0002,SK,109000,16700,6,16700
FNF,X,25,3,25S,DMSP7E053,DMSP7E053K0002,K0002,SP,89000,18560,4,18560
FNF,X,25,3,25S,DMPT7E053,DMPT7E053K0002,K0002,PT,119000,24070,4,24070
FNF,X,25,3,25S,DWPT91053,DWPT91053K0002,K0002,PT,129000,20560,6,20560
FNF,X,25,1,25S,DXHD31051,DXHD31051C0001,C0001,HD,89000,19910,4,19910
FNF,M,25,N,25N,3ACPB045N,3ACPB045ND0002,D0002,CP,39000,5270,7,5220
FNF,ST,25,1,25S,TMPQ12251,TMPQ12251K0001,K0001,PQ,139000,28040,5,28040
FNF,ST,25,1,25S,TWPQ12251,TWPQ12251K0001,K0001,PQ,139000,26000,5,26000
FNF,X,25,3,25S,DMWJ73053,DMWJ73053K0001,K0001,WJ,159000,33830,4,33830
FNF,ST,25,3,25S,TWSP20853,TWSP20853K0001,K0001,SP,119000,27820,4,27820
FNF,X,25,3,25S,DKTR93053,DKTR93053K0001,K0001,TR,39000,6500,5,6500
FNF,I,25,1,25S,7AJPV0251,7AJPV0251K0001,K0001,JP,199000,35610,5,35490
FNF,I,25,1,25S,7FJPV1151,7FJPV1151K0001,K0001,JP,199000,33020,5,32900
FNF,X,25,N,25N,DKSH7245N,DKSH7245NK0001,K0001,SH,89000,18500,4,18500
FNF,M,25,3,25S,3ADPB0153,3ADPB0153C0002,C0002,DP,139000,21010,6,20890
FNF,M,25,3,25S,3ADPB0153,3ADPB0153C0001,C0001,DP,139000,21010,6,20890
FNF,I,25,N,25N,7ACRMD05N,7ACRMD05NK0001,K0001,CR,89000,20050,4,20000
FNF,ST,25,1,25S,TWSK10851,TWSK10851K0001,K0001,SK,159000,37560,4,37560
FNF,X,25,3,25S,DMWJ7Y053,DMWJ7Y053C0001,C0001,WJ,459000,123960,3,123960
FNF,I,25,3,25S,7ARNCB353,7ARNCB353K0002,K0002,RN,89000,19440,4,19010
FNF,X,25,1,25S,DMPT3A051,DMPT3A051C0001,C0001,PT,350000,90480,4,90480
FNF,X,25,N,25N,DXCP5075N,DXCP5075NK0001,K0001,CP,65000,13000,5,13000
FNF,X,25,N,25N,DXCP5065N,DXCP5065NK0001,K0001,CP,49000,9000,5,9000
FNF,I,25,1,25S,7FS2V2451,7FS2V2451K0001,K0001,S2,149000,31980,4,31670
FNF,M,25,N,25N,3ARNSPL5N,3ARNSPL5NH0002,H0002,RN,159000,28860,5,28810
FNF,M,25,N,25N,3ARNM015N,3ARNM015NH0001,H0001,RN,149000,28100,5,28050
FNF,M,25,N,25N,3ARNM015N,3ARNM015ND0002,D0002,RN,149000,28100,5,28050
FNF,M,25,N,25N,3ARNSPL5N,3ARNSPL5ND0002,D0002,RN,159000,28860,5,28810
FNF,X,25,N,25N,DXHS1225N,DXHS1225NK0001,K0001,HS,69000,13810,5,13810
FNF,X,25,3,25S,DWRS9F053,DWRS9F053C0001,C0001,RS,49000,9670,5,9670
FNF,X,25,1,25S,DXRL31051,DXRL31051C0001,C0001,RL,59000,11370,5,11370
FNF,X,25,3,25S,DXTR7E053,DXTR7E053C0002,C0002,TR,129000,26290,4,26290
FNF,W,25,N,25N,WXCP1055N,WXCP1055NK0003,K0003,CP,39000,9430,4,9430
FNF,X,25,3,25S,DKSW72053,DKSW72053K0001,K0001,SW,119000,29130,4,29130
FNF,X,25,3,25S,DKSW53053,DKSW53053K0001,K0001,SW,79000,16950,4,16950
FNF,X,25,3,25S,DKSB54053,DKSB54053K0001,K0001,SB,79000,19120,4,19120
FNF,X,25,3,25S,DKSB51053,DKSB51053K0001,K0001,SB,59000,10160,5,10160
FNF,X,25,N,25N,DXBZ1205N,DXBZ1205NK0001,K0001,BZ,109000,23300,4,23300
FNF,X,25,N,25N,DXBZ1195N,DXBZ1195NK0001,K0001,BZ,89000,19800,4,19800
FNF,I,25,N,25N,7ACPVT75N,7ACPVT75NK0001,K0001,CP,36000,7650,4,7600
FNF,I,25,N,25N,7ACPV015N,7ACPV015NK0001,K0001,CP,39000,6780,5,6730
FNF,X,25,N,25N,DXSG3125N,DXSG3125NK0002,K0002,SG,89000,16400,5,16400
FNF,X,25,N,25N,DXSG0015N,DXSG0015NK0002,K0002,SG,99000,18900,5,18900
FNF,X,25,N,25N,DXCR3115N,DXCR3115NK0002,K0002,CR,89000,17500,5,17500
FNF,W,25,3,25S,WWRS90953,WWRS90953K0001,K0001,RS,59000,11040,5,11040
FNF,W,25,3,25S,WWRS92653,WWRS92653K0001,K0001,RS,39000,9600,4,9600
FNF,W,25,3,25S,WWTK90653,WWTK90653K0001,K0001,TK,99000,35028,3,1
FNF,W,25,3,25S,WWRS91753,WWRS91753K0001,K0001,RS,59000,12352,4,11270
FNF,W,25,3,25S,WWRS91653,WWRS91653K0001,K0001,RS,59000,12527,4,11430
FNF,W,25,1,25S,WWWP01651,WWWP01651K0002,K0002,WP,149000,64872,2,59190
FNF,X,25,3,25S,DMPT7C053,DMPT7C053C0001,C0001,PT,109000,22320,4,22320
FNF,X,25,3,25S,DWPT7D053,DWPT7D053C0001,C0001,PT,109000,21430,5,21430
FNF,X,25,N,25N,DXHT4015N,DXHT4015NK0001,K0001,HT,65000,12000,5,12000
FNF,X,25,1,25S,DKTP3F051,DKTP3F051K0001,K0001,TP,79000,16630,4,16630
FNF,X,25,3,25S,DWTR92053,DWTR92053C0002,C0002,TR,109000,24250,4,24250
FNF,X,25,1,25S,DWTR45051,DWTR45051C0001,C0001,TR,129000,29680,4,29680
FNF,X,25,3,25S,DMRS6K053,DMRS6K053C0001,C0001,RS,69000,11590,5,11590
FNF,I,25,1,25S,7FSKM0151,7FSKM0151K0001,K0001,SK,119000,30540,4,30420
FNF,X,25,3,25S,DWRS92053,DWRS92053K0001,K0001,RS,45000,9601,4,9450
FNF,X,25,3,25S,DMWJ7K053,DMWJ7K053K0001,K0001,WJ,169000,36520,4,36520
FNF,M,25,3,25S,3ADPB0153,3ADPB0153K0001,K0001,DP,139000,23015,5,20890
FNF,X,25,3,25S,DXTR7G053,DXTR7G053K0001,K0001,TR,129000,26190,4,26190
FNF,X,25,3,25S,DXTR7E053,DXTR7E053K0001,K0001,TR,129000,26560,4,26560
FNF,X,25,1,25S,DKPD32051,DKPD32051K0001,K0001,PD,149000,37650,4,37650
FNF,X,25,1,25S,DMWJ3Q051,DMWJ3Q051C0002,C0002,WJ,239000,58710,4,58710
FNF,M,25,N,25N,3AHTB025N,3AHTB025ND0001,D0001,HT,63000,7700,7,7650
FNF,M,25,N,25N,3AHTB025N,3AHTB025NG0001,G0001,HT,63000,7784,7,7650
FNF,M,25,N,25N,3AHTB025N,3AHTB025NH0001,H0001,HT,63000,7700,7,7650
FNF,M,25,N,25N,3AHTB025N,3AHTB025NK0001,K0001,HT,63000,7784,7,7650
FNF,M,25,N,25N,3AHTB025N,3AHTB025NT0001,T0001,HT,63000,7700,7,7650
FNF,X,25,3,25S,DWSWB4053,DWSWB4053K0001,K0001,SW,69000,16930,4,16930
FNF,M,25,N,25N,3ACPVV65N,3ACPVV65NK0001,K0001,CP,39000,5762,6,5650
FNF,X,25,N,25N,DXSO7085N,DXSO7085NK0001,K0001,SO,12000,1700,6,1700
FNF,X,25,N,25N,DXML7125N,DXML7125NK0001,K0001,ML,25000,4800,5,4800
FNF,X,25,N,25N,DXMK7145N,DXMK7145NK0001,K0001,MK,39000,7700,5,7700
FNF,X,25,N,25N,DXSH5555N,DXSH5555NK0003,K0003,SH,129000,29300,4,29300
FNF,X,25,N,25N,DXSH5545N,DXSH5545NK0003,K0003,SH,129000,28500,4,28500
FNF,V,25,1,25S,VDRS12851,VDRS12851K0003,K0003,RS,150000,19680,7,19680
FNF,W,25,N,25N,WXCP1035N,WXCP1035NK0001,K0001,CP,49000,11300,4,11300
FNF,W,25,N,25N,WXCP1055N,WXCP1055NK0004,K0004,CP,39000,9430,4,9430
FNF,M,25,N,25N,3AHTB025N,3AHTB025NC0001,C0001,HT,63000,7700,7,7650
FNF,M,25,N,25N,3AHTB025N,3AHTB025NC0002,C0002,HT,63000,7700,7,7650
FNF,X,25,3,25S,DXRS8L053,DXRS8L053K0001,K0001,RS,69000,12410,5,12410
FNF,X,25,1,25S,DWTP47051,DWTP47051K0001,K0001,TP,119000,20790,5,20790
FNF,X,25,3,25S,DWSK96053,DWSK96053K0001,K0001,SK,129000,20360,6,20360
FNF,ST,25,N,25N,TXBK4025N,TXBK4025NK0001,K0001,BK,159000,30040,5,30040
FNF,ST,25,N,25N,TWSC4035N,TWSC4035NK0001,K0001,SC,69000,13700,5,13700
FNF,ST,25,N,25N,TWSC4045N,TWSC4045NK0001,K0001,SC,89000,13480,6,13480
FNF,ST,25,N,25N,TXCP4025N,TXCP4025NK0001,K0001,CP,59000,11890,5,11890
FNF,ST,25,N,25N,TXCP4055N,TXCP4055NK0001,K0001,CP,69000,11270,6,11270
FNF,ST,25,N,25N,TXSC4005N,TXSC4005NK0002,K0002,SC,59000,11980,4,11980
FNF,ST,25,N,25N,TXSC4025N,TXSC4025NK0001,K0001,SC,59000,11410,5,11410
FNF,ST,25,N,25N,TXSC4055N,TXSC4055NK0001,K0001,SC,59000,11590,5,11590
FNF,X,25,N,25N,DXCP5075N,DXCP5075NC0001,C0001,CP,65000,13400,4,13400
FNF,X,25,N,25N,DXSH4115N,DXSH4115NK0001,K0001,SH,109000,22000,5,22000
FNF,X,25,N,25N,DXSH2115N,DXSH2115NK0001,K0001,SH,109000,22000,5,22000
FNF,V,25,4,25F,VDPT10854,VDPT10854K0001,K0001,PT,330000,79850,4,79850
FNF,V,25,4,25F,VDOP12154,VDOP12154K0001,K0001,OP,630000,147230,4,147230
FNF,V,25,4,25F,VUSP11454,VUSP11454K0001,K0001,SP,230000,71410,3,71410
FNF,V,25,4,25F,VDPT10954,VDPT10954K0001,K0001,PT,330000,74700,4,74700
FNF,X,25,3,25S,DMTR71053,DMTR71053K0001,K0001,TR,159000,30720,5,30720
FNF,M,25,3,25S,3AWJB0253,3AWJB0253C0002,C0002,WJ,139000,25270,5,25150
FNF,X,25,N,25N,DXSH5555N,DXSH5555NK0001,K0001,SH,129000,29300,4,29300
FNF,X,25,N,25N,DXSH5545N,DXSH5545NK0001,K0001,SH,129000,28500,4,28500
FNF,X,25,3,25S,DKTB72053,DKTB72053K0001,K0001,TB,59000,11920,5,11920
FNF,X,25,3,25S,DKTR72053,DKTR72053K0001,K0001,TR,49000,10260,4,10260
FNF,I,25,1,25S,7AS2V2351,7AS2V2351K0001,K0001,S2,149000,33430,4,33120
FNF,V,25,4,25F,VDWJ10954,VDWJ10954K0001,K0001,WJ,630000,151730,4,151730
FNF,V,25,4,25F,VDWJ11154,VDWJ11154K0001,K0001,WJ,790000,121540,6,121540
FNF,V,25,4,25F,VDWJ11354,VDWJ11354K0001,K0001,WJ,490000,96110,5,96110
FNF,V,25,4,25F,VDWJ11254,VDWJ11254K0001,K0001,WJ,690000,146600,4,146600
FNF,M,25,N,25N,3ACPB045N,3ACPB045NH0002,H0002,CP,39000,5270,7,5220
FNF,X,25,3,25S,DWRS9E053,DWRS9E053K0001,K0001,RS,79000,14570,5,14570
FNF,X,25,3,25S,DWRS9D053,DWRS9D053K0001,K0001,RS,79000,14670,5,14670
FNF,X,25,3,25S,DMRS6G053,DMRS6G053K0001,K0001,RS,79000,13850,5,13850
FNF,X,25,3,25S,DMRS6H053,DMRS6H053K0001,K0001,RS,79000,13170,5,13170
FNF,X,25,3,25S,DWRS91053,DWRS91053K0001,K0001,RS,49000,9876,5,9720
FNF,X,25,1,25S,DWRL41051,DWRL41051K0001,K0001,RL,59000,11247,5,11070
FNF,X,25,3,25S,DMTS61053,DMTS61053C0001,C0001,TS,99000,19480,5,19480
FNF,M,25,N,25N,3ACPB045N,3ACPB045NK0006,K0006,CP,39000,5327,7,5220
FNF,V,25,4,25F,VUPT12954,VUPT12954K0001,K0001,PT,330000,75860,4,75860
FNF,V,25,4,25F,VUPT11054,VUPT11054K0001,K0001,PT,290000,78390,3,78390
FNF,M,25,N,25N,3AORV025N,3AORV025NK0001,K0001,OR,79000,12645,6,12300
FNF,M,25,N,25N,3AORV015N,3AORV015NK0001,K0001,OR,69000,11396,6,11080
FNF,I,25,N,25N,7ACRMD55N,7ACRMD55NK0003,K0003,CR,89000,19050,4,19000
FNF,I,25,N,25N,7ACRMD65N,7ACRMD65NK0003,K0003,CR,89000,17050,5,17000
FNF,M,25,N,25N,3ASOFB15N,3ASOFB15NC0001,C0001,SO,15900,3500,4,3450
FNF,M,25,N,25N,3AORV015N,3AORV015NC0001,C0001,OR,69000,11130,6,11080
FNF,M,25,N,25N,3AORV015N,3AORV015NC0002,C0002,OR,69000,11130,6,11080
FNF,M,25,N,25N,3AORV025N,3AORV025NC0002,C0002,OR,79000,12350,6,12300
FNF,M,25,N,25N,3AORV025N,3AORV025NC0001,C0001,OR,79000,12350,6,12300
FNF,M,25,3,25S,3AWPB0253,3AWPB0253C0001,C0001,WP,109000,19330,5,19210
FNF,M,25,3,25S,3AWPB0253,3AWPB0253C0002,C0002,WP,109000,19330,5,19210
FNF,M,25,3,25S,3AWPB0253,3AWPB0253C0003,C0003,WP,109000,19330,5,19210
FNF,M,25,3,25S,3AWPB0253,3AWPB0253D0001,D0001,WP,109000,19330,5,19210
FNF,M,25,3,25S,3AWPB0253,3AWPB0253H0001,H0001,WP,109000,19330,5,19210
FNF,M,25,3,25S,3AWPB0253,3AWPB0253K0001,K0001,WP,109000,19637,5,19210
FNF,M,25,3,25S,3AWPB0253,3AWPB0253M0001,M0001,WP,109000,19330,5,19210
FNF,M,25,3,25S,3AWPB0253,3AWPB0253S0001,S0001,WP,109000,19330,5,19210
FNF,X,25,3,25S,DXRS7F053,DXRS7F053K0001,K0001,RS,69000,13040,5,13040
FNF,X,25,3,25S,DXRS7E053,DXRS7E053K0001,K0001,RS,69000,11900,5,11900
FNF,W,25,3,25S,WWRS92753,WWRS92753K0001,K0001,RS,59000,16111,3,14700
FNF,ST,25,N,25N,TXBW4015N,TXBW4015NK0001,K0001,BW,239000,52950,4,52950
FNF,X,25,3,25S,DMTR75053,DMTR75053C0002,C0002,TR,149000,32330,4,32330
FNF,I,25,N,25N,7FBKM015N,7FBKM015NK0003,K0003,BK,199000,42550,4,42500
FNF,I,25,N,25N,7FCRM015N,7FCRM015NK0003,K0003,CR,59000,10550,5,10500
FNF,I,25,N,25N,7ACRMD45N,7ACRMD45NK0002,K0002,CR,89000,20750,4,20700
FNF,I,25,N,25N,7ABKMD45N,7ABKMD45NK0002,K0002,BK,99000,23550,4,23500
FNF,I,25,N,25N,7ACRMD35N,7ACRMD35NK0002,K0002,CR,79000,19150,4,19100
FNF,I,25,N,25N,7ACRMD15N,7ACRMD15NK0002,K0002,CR,89000,17700,5,17650
FNF,V,25,1,25S,VDWJ12451,VDWJ12451K0001,K0001,WJ,790000,134250,5,134250
FNF,V,25,1,25S,VUWJ12451,VUWJ12451K0001,K0001,WJ,790000,137830,5,137830
FNF,X,25,3,25S,DMWJ7Z053,DMWJ7Z053C0001,C0001,WJ,459000,125360,3,125360
FNF,X,25,3,25S,DWWJ7J053,DWWJ7J053C0001,C0001,WJ,459000,112550,4,112550
FNF,X,25,3,25S,DXTB7G053,DXTB7G053C0002,C0002,TB,79000,15520,5,15520
FNF,X,25,3,25S,DXTR7G053,DXTR7G053C0002,C0002,TR,129000,25930,5,25930
FNF,X,25,1,25S,DWWJ3H051,DWWJ3H051K0002,K0002,WJ,259000,52770,4,52770
FNF,V,25,4,25F,VDSK13354,VDSK13354K0001,K0001,SK,330000,72490,4,72490
FNF,X,25,3,25S,DXRS7G053,DXRS7G053K0001,K0001,RS,69000,9980,6,9980
FNF,X,25,3,25S,DWRS9F053,DWRS9F053K0001,K0001,RS,49000,8730,5,8730
FNF,M,25,N,25N,3AETB025N,3AETB025NG0001,G0001,ET,18900,3073,6,2990
FNF,M,25,N,25N,3AETB015N,3AETB015NG0001,G0001,ET,15900,2517,6,2440
FNF,X,25,3,25S,DWRS91053,DWRS91053C0001,C0001,RS,49000,9720,5,9720
FNF,X,25,3,25S,DWRS95053,DWRS95053K0001,K0001,RS,49000,6850,7,6850
FNF,X,25,3,25S,DWRS98053,DWRS98053K0001,K0001,RS,59000,10730,5,10730
FNF,X,25,3,25S,DWRS99053,DWRS99053K0001,K0001,RS,59000,10880,5,10880
FNF,X,25,3,25S,DXRS8R053,DXRS8R053K0001,K0001,RS,69000,11920,5,11920
FNF,I,25,N,25N,7ABKB055N,7ABKB055NK0002,K0002,BK,109000,30050,3,30000
FNF,ST,25,3,25S,TWWJ21153,TWWJ21153K0001,K0001,WJ,199000,64360,3,64360
FNF,ST,25,3,25S,TWWJ21253,TWWJ21253K0001,K0001,WJ,169000,48840,3,48840
FNF,ST,25,4,25F,TWWJ20554,TWWJ20554K0001,K0001,WJ,339000,84540,4,84540
FNF,ST,25,4,25F,TMRS16054,TMRS16054K0001,K0001,RS,109000,30200,3,30200
FNF,X,25,N,25N,DXHT4095N,DXHT4095NC0001,C0001,HT,69000,14060,4,14060
FNF,I,25,N,25N,7FBKB035N,7FBKB035NK0003,K0003,BK,199000,43050,4,43000
FNF,I,25,N,25N,7FCRB035N,7FCRB035NK0003,K0003,CR,49000,11150,4,11100
FNF,I,25,N,25N,7LCRB025N,7LCRB025NK0002,K0002,CR,49000,11150,4,11100
FNF,M,25,N,25N,3APOB015N,3APOB015ND0001,D0001,PO,29000,4330,6,4280
FNF,M,25,N,25N,3ACPB045N,3ACPB045ND0003,D0003,CP,39000,5270,7,5220
FNF,X,25,N,25N,DXSH7275N,DXSH7275NK0002,K0002,SH,99000,20000,5,20000
FNF,X,25,N,25N,DXSH5555N,DXSH5555NK0002,K0002,SH,129000,29300,4,29300
FNF,X,25,1,25S,DMZT53051,DMZT53051K0001,K0001,ZT,109000,29270,3,29270
FNF,X,25,1,25S,DWSS54051,DWSS54051K0001,K0001,SS,139000,64880,2,64880
FNF,W,25,1,25S,WWMT00651,WWMT00651K0001,K0001,MT,89000,31089,3,29110
FNF,X,25,N,25N,DXSH7285N,DXSH7285NK0001,K0001,SH,89000,19000,4,19000
FNF,M,25,N,25N,3AORV015N,3AORV015NG0001,G0001,OR,69000,11396,6,11080
FNF,M,25,N,25N,3AORV025N,3AORV025NG0001,G0001,OR,79000,12645,6,12300
FNF,ST,25,4,25F,TMWJ20554,TMWJ20554K0001,K0001,WJ,299000,79120,3,79120
FNF,V,25,4,25F,VUKP12354,VUKP12354K0001,K0001,KP,350000,112790,3,112790
FNF,V,25,4,25F,VDKP12354,VDKP12354K0001,K0001,KP,350000,104030,3,104030
FNF,V,25,3,25S,VDKC12053,VDKC12053K0001,K0001,KC,350000,63410,5,63410
FNF,X,25,N,25N,DXSH3115N,DXSH3115NK0001,K0001,SH,109000,22300,4,22300
FNF,M,25,N,25N,3ACPVV45N,3ACPVV45NC0001,C0001,CP,49000,6490,7,6440
FNF,V,25,1,25S,VDRL12951,VDRL12951K0001,K0001,RL,170000,23300,7,23300
FNF,I,25,N,25N,7ACRMD25N,7ACRMD25NK0002,K0002,CR,59000,15050,4,15000
FNF,I,25,N,25N,7ABKB0A5N,7ABKB0A5NK0001,K0001,BK,59000,13550,4,13500
FNF,I,25,N,25N,7LBKB025N,7LBKB025NK0003,K0003,BK,199000,45250,4,45200
FNF,ST,25,1,25S,TMPQ10751,TMPQ10751K0001,K0001,PQ,139000,38330,3,38330
FNF,ST,25,1,25S,TWPQ10751,TWPQ10751K0001,K0001,PQ,139000,34100,4,34100
FNF,ST,25,1,25S,TWPQ10951,TWPQ10951K0001,K0001,PQ,119000,21360,5,21360
FNF,X,25,N,25N,DXSH5545N,DXSH5545NK0002,K0002,SH,129000,28500,4,28500
FNF,M,25,3,25S,3ASQRNB53,3ASQRNB53G0001,G0001,SQ,99000,22325,4,21770
FNF,X,25,N,25N,DXCP6045N,DXCP6045NC0001,C0001,CP,49000,11080,4,11080
FNF,X,25,N,25N,DXHT5095N,DXHT5095NC0001,C0001,HT,79000,18750,4,18750
FNF,X,25,1,25S,DWWJ44051,DWWJ44051C0002,C0002,WJ,169000,35570,4,35570
FNF,X,25,3,25S,DWLG94053,DWLG94053C0001,C0001,LG,79000,15120,5,15120
FNF,M,25,3,25S,3ADPB0153,3ADPB0153H0001,H0001,DP,139000,21010,6,20890
FNF,M,25,3,25S,3ASMV0753,3ASMV0753H0001,H0001,SM,109000,19810,5,19690
FNF,ST,25,1,25S,TWHD15151,TWHD15151K0001,K0001,HD,129000,30210,4,30210
FNF,ST,25,3,25S,TWWJ20853,TWWJ20853K0001,K0001,WJ,179000,43870,4,43870
FNF,ST,25,1,25S,TMRS15351,TMRS15351K0001,K0001,RS,69000,18200,3,18200
FNF,ST,25,3,25S,TWSL15553,TWSL15553K0001,K0001,SL,59000,20090,3,20090
FNF,ST,25,1,25S,TMRL15351,TMRL15351K0001,K0001,RL,89000,21460,4,21460
FNF,M,25,3,25S,3FWJB0353,3FWJB0353K0001,K0001,WJ,169000,28802,5,28230
FNF,M,25,3,25S,3ASMV0753,3ASMV0753G0001,G0001,SM,109000,20125,5,19690
FNF,M,25,3,25S,3ASPB0453,3ASPB0453G0001,G0001,SP,99000,18499,5,18090
FNF,M,25,3,25S,3ADPB0153,3ADPB0153G0001,G0001,DP,139000,23015,5,20890
FNF,X,25,N,25N,DXSH4305N,DXSH4305NC0001,C0001,SH,169000,41940,4,41940
FNF,X,25,N,25N,DXSH4205N,DXSH4205NC0001,C0001,SH,199000,48510,4,48510
FNF,X,25,N,25N,DXBK3095N,DXBK3095NK0001,K0001,BK,109000,20200,5,20200
FNF,X,25,N,25N,DXSG3125N,DXSG3125NK0001,K0001,SG,89000,16400,5,16400
FNF,X,25,N,25N,DXSG0015N,DXSG0015NK0001,K0001,SG,99000,18900,5,18900
FNF,X,25,3,25S,DWOP95053,DWOP95053K0001,K0001,OP,139000,25900,5,25900
FNF,X,25,1,25S,DXMT3A051,DXMT3A051K0001,K0001,MT,89000,16910,5,16910
FNF,ST,25,1,25S,TWRS15351,TWRS15351K0001,K0001,RS,69000,16050,4,16050
FNF,ST,25,3,25S,TWSL15453,TWSL15453K0001,K0001,SL,59000,17480,3,17480
FNF,ST,25,3,25S,TMKU30553,TMKU30553K0001,K0001,KU,159000,46250,3,46250
FNF,ST,25,3,25S,TWKU30553,TWKU30553K0001,K0001,KU,159000,43210,3,43210
FNF,ST,25,N,25N,TXCR4035N,TXCR4035NK0001,K0001,CR,79000,22750,3,22750
FNF,ST,25,N,25N,TXCR4035N,TXCR4035NU0001,U0001,CR,79000,22750,3,22750
FNF,ST,25,N,25N,TXCR9005N,TXCR9005NK0001,K0001,CR,109000,26640,4,26640
FNF,ST,25,N,25N,TXRB4055N,TXRB4055NK0001,K0001,RB,179000,45430,4,45430
FNF,ST,25,N,25N,TXRB4055N,TXRB4055NU0001,U0001,RB,179000,45430,4,45430
FNF,X,25,N,25N,DKSH5535N,DKSH5535NK0001,K0001,SH,89000,18700,4,18700
FNF,X,25,3,25S,DMRS8H053,DMRS8H053K0001,K0001,RS,79000,14390,5,14390
FNF,X,25,3,25S,DMRS8I053,DMRS8I053K0001,K0001,RS,89000,14550,6,14550
FNF,X,25,3,25S,DMRS6I053,DMRS6I053K0001,K0001,RS,79000,15060,5,15060
FNF,X,25,3,25S,DMRS6J053,DMRS6J053K0001,K0001,RS,79000,15740,5,15740
FNF,X,25,N,25N,DXCR3115N,DXCR3115NK0001,K0001,CR,89000,17500,5,17500
FNF,I,25,N,25N,7ACRMD55N,7ACRMD55NK0002,K0002,CR,89000,20050,4,20000
FNF,ST,25,3,25S,TWRS15553,TWRS15553K0001,K0001,RS,79000,20630,3,20630
FNF,ST,25,3,25S,TWSL15153,TWSL15153K0001,K0001,SL,99000,29070,3,29070
FNF,X,25,3,25S,DMSP71053,DMSP71053C0002,C0002,SP,79000,17800,4,17800
FNF,X,25,3,25S,DMSP7E053,DMSP7E053C0002,C0002,SP,89000,18350,4,18350
FNF,X,25,3,25S,DWPT91053,DWPT91053C0002,C0002,PT,129000,20360,6,20360
FNF,I,25,3,25S,7AWJB1053,7AWJB1053K0001,K0001,WJ,119000,27390,4,27010
FNF,I,25,N,25N,7FCPV155N,7FCPV155NK0001,K0001,CP,39000,8850,4,8800
FNF,I,25,N,25N,7FCPVT95N,7FCPVT95NK0001,K0001,CP,43000,6450,6,6400
FNF,I,25,N,25N,7FCP44V5N,7FCP44V5NK0001,K0001,CP,43000,8950,4,8900
FNF,I,25,N,25N,7ACP8805N,7ACP8805NK0002,K0002,CP,39000,7870,5,7820
FNF,I,25,3,25S,7ACPVT153,7ACPVT153K0002,K0002,CP,49000,6750,7,6700
FNF,I,25,N,25N,7ACPC025N,7ACPC025NK0002,K0002,CP,43000,7740,5,7690
FNF,I,25,N,25N,7ACPVTB5N,7ACPVTB5NK0001,K0001,CP,36000,6850,5,6800
FNF,I,25,N,25N,7ACRMD75N,7ACRMD75NK0002,K0002,CR,99000,15750,6,15700
FNF,I,25,N,25N,7ACRMD65N,7ACRMD65NK0002,K0002,CR,89000,17050,5,17000
FNF,ST,25,3,25S,TXPR19553,TXPR19553G0001,G0001,PR,29000,2710,10,2710
FNF,X,25,N,25N,DKTG1405N,DKTG1405NK0001,K0001,TG,49000,11400,4,11400
FNF,X,25,N,25N,DKBK1405N,DKBK1405NK0001,K0001,BK,149000,34500,4,34500
FNF,M,25,N,25N,3ACPB215N,3ACPB215NK0001,K0001,CP,49000,6905,6,6780
FNF,X,25,3,25S,DWSW91053,DWSW91053K0001,K0001,SW,89000,14840,5,14840
FNF,ST,25,1,25S,TWLG10551,TWLG10551K0001,K0001,LG,69000,19560,3,19560
FNF,ST,25,3,25S,TMPQ10553,TMPQ10553K0001,K0001,PQ,119000,21539,5,21200
FNF,ST,25,1,25S,TMRS10751,TMRS10751K0001,K0001,RS,89000,19121,4,18820
FNF,ST,25,1,25S,TMRS11151,TMRS11151K0001,K0001,RS,69000,17038,4,16770
FNF,ST,25,1,25S,TWRS10751,TWRS10751K0001,K0001,RS,89000,15951,5,15700
FNF,ST,25,1,25S,TWRS11151,TWRS11151K0001,K0001,RS,69000,14407,4,14180
